,Gene,Chromosome_Accession,Transcript,Transcript_ID_Full
58883,PIGG,NW_004775427.1,NR_144333,NR_144333.1
58884,PIGG,NW_004775427.1,NR_144330,NR_144330.1
58885,PIGG,NW_004775427.1,NR_144327,NR_144327.1
58886,PIGG,NW_004775427.1,NR_110293,NR_110293.1
58887,PIGG,NW_004775427.1,NM_001345994,NM_001345994.1
58888,PIGG,NW_004775427.1,NM_001345988,NM_001345988.1
58889,ADGRL3,NW_003315916.1,NM_001322402,NM_001322402.1
58890,ADGRL3,NW_003315916.1,NM_015236,NM_015236.5
58891,ADGRL3,NW_003315916.1,NM_001322246,NM_001322246.1
58892,BTC,NW_003571035.1,NM_001316963,NM_001316963.1
58893,BTC,NW_003571035.1,NM_001729,NM_001729.3
58894,ASIC5,NW_003315914.1,NM_017419,NM_017419.2
58895,TDO2,NW_003315914.1,NM_005651,NM_005651.3
58896,CTSO,NW_003315914.1,NM_001334,NM_001334.2
58897,FRG1,NW_003571034.1,NM_004477,NM_004477.2
58898,FRG2,NW_003571034.1,NM_001005217,NM_001005217.1
58899,FRG2,NW_003571034.1,NM_001286820,NM_001286820.1
58900,DBET,NW_003571034.1,NR_121644,NR_121644.1
58901,LOC101929645,NW_003571036.1,NR_109948,NR_109948.1
58902,LINC02109,NW_003571036.1,NR_130777,NR_130777.1
58903,MRPS36,NW_003315917.2,NM_033281,NM_033281.5
58904,CDK7,NW_003315917.2,NM_001324069,NM_001324069.1
58905,CDK7,NW_003315917.2,NM_001799,NM_001799.3
58906,CDK7,NW_003315917.2,NR_136690,NR_136690.1
58907,CDK7,NW_003315917.2,NM_001324075,NM_001324075.1
58908,CDK7,NW_003315917.2,NM_001324071,NM_001324071.1
58909,CDK7,NW_003315917.2,NM_001324074,NM_001324074.1
58910,CDK7,NW_003315917.2,NM_001324078,NM_001324078.1
58911,CDK7,NW_003315917.2,NM_001324070,NM_001324070.1
58912,CDK7,NW_003315917.2,NM_001324077,NM_001324077.1
58913,CDK7,NW_003315917.2,NM_001324072,NM_001324072.1
58914,CCDC125,NW_003315917.2,NM_001297697,NM_001297697.1
58915,CCDC125,NW_003315917.2,NM_001297696,NM_001297696.1
58916,CCDC125,NW_003315917.2,NM_176816,NM_176816.4
58917,AK6,NW_003315917.2,NM_001015891,NM_001015891.1
58918,AK6,NW_003315917.2,NM_016283,NM_016283.4
58919,TAF9,NW_003315917.2,NM_001015892,NM_001015892.1
58920,TAF9,NW_003315917.2,NM_003187,NM_003187.4
58921,RAD17,NW_003315917.2,NM_133343,NM_133343.1
58922,RAD17,NW_003315917.2,NM_133342,NM_133342.2
58923,RAD17,NW_003315917.2,NM_133338,NM_133338.2
58924,RAD17,NW_003315917.2,NM_133344,NM_133344.2
58925,RAD17,NW_003315917.2,NM_001278622,NM_001278622.1
58926,RAD17,NW_003315917.2,NM_002873,NM_002873.1
58927,RAD17,NW_003315917.2,NM_133341,NM_133341.2
58928,RAD17,NW_003315917.2,NM_133340,NM_133340.2
58929,RAD17,NW_003315917.2,NM_133339,NM_133339.2
58930,MARVELD2,NW_003315917.2,NM_001038603,NM_001038603.2
58931,MARVELD2,NW_003315917.2,NM_001244734,NM_001244734.1
58932,LOC101928924,NW_003315917.2,NR_134279,NR_134279.1
58933,OCLN,NW_003315917.2,NM_002538,NM_002538.3
58934,OCLN,NW_003315917.2,NM_001205254,NM_001205254.1
58935,OCLN,NW_003315917.2,NM_001205255,NM_001205255.1
58936,GTF2H2C,NW_003315917.2,NM_001098728,NM_001098728.1
58937,NAIP,NW_003315917.2,NM_004536,NM_004536.2
58938,NAIP,NW_003315917.2,NM_022892,NM_022892.1
58939,NAIP,NW_003315917.2,NM_001346870,NM_001346870.1
58940,SMN1,NW_003315917.2,NM_022874,NM_022874.2
58941,SMN1,NW_003315917.2,NM_001297715,NM_001297715.1
58942,SMN1,NW_003315917.2,NM_000344,NM_000344.3
58943,SERF1A,NW_003315917.2,NM_021967,NM_021967.2
58944,SERF1A,NW_003315917.2,NM_022968,NM_022968.1
58945,SMA4,NW_003315917.2,NR_029426,NR_029426.1
58946,SMA4,NW_003315917.2,NR_024054,NR_024054.2
58947,GTF2H2C_2,NW_003315917.2,NM_001042490,NM_001042490.3
58948,LOC647859,NW_003315917.2,NR_026578,NR_026578.1
58949,LOC102724392,NW_003315917.2,NR_134269,NR_134269.1
58950,LOC102724392,NW_003315917.2,NR_134268,NR_134268.1
58951,PMCHL2,NW_003315917.2,NR_003922,NR_003922.1
58952,BDP1,NW_003315917.2,NM_018429,NM_018429.2
58953,MCCC2,NW_003315917.2,NM_022132,NM_022132.4
58954,GIN1,NW_003871061.1,NM_001317954,NM_001317954.1
58955,GIN1,NW_003871061.1,NR_134299,NR_134299.1
58956,GIN1,NW_003871061.1,NM_017676,NM_017676.2
58957,PPIP5K2,NW_003871061.1,NM_001281471,NM_001281471.2
58958,PPIP5K2,NW_003871061.1,NM_001345872,NM_001345872.1
58959,PPIP5K2,NW_003871061.1,NM_001276277,NM_001276277.2
58960,PPIP5K2,NW_003871061.1,NM_015216,NM_015216.4
58961,PPIP5K2,NW_003871061.1,NM_001345876,NM_001345876.1
58962,PPIP5K2,NW_003871061.1,NM_001345871,NM_001345871.1
58963,PPIP5K2,NW_003871061.1,NM_001345874,NM_001345874.1
58964,PPIP5K2,NW_003871061.1,NM_001345875,NM_001345875.1
58965,PPIP5K2,NW_003871061.1,NM_001345873,NM_001345873.1
58966,PPIP5K2,NW_003871061.1,NM_001345878,NM_001345878.1
58967,PPIP5K2,NW_003871061.1,NM_001345877,NM_001345877.1
58968,C5orf30,NW_003871061.1,NM_033211,NM_033211.3
58969,C5orf30,NW_003871061.1,NM_001316969,NM_001316969.1
58970,C5orf30,NW_003871061.1,NM_001316968,NM_001316968.1
58971,PCDHA1,NW_004775428.1,NM_018900,NM_018900.3
58972,PCDHA1,NW_004775428.1,NM_031411,NM_031411.2
58973,PCDHA1,NW_004775428.1,NM_031410,NM_031410.2
58974,PCDHA2,NW_004775428.1,NM_018905,NM_018905.2
58975,PCDHA2,NW_004775428.1,NM_031496,NM_031496.1
58976,PCDHA2,NW_004775428.1,NM_031495,NM_031495.1
58977,PCDHA3,NW_004775428.1,NM_018906,NM_018906.2
58978,PCDHA3,NW_004775428.1,NM_031497,NM_031497.1
58979,PCDHA4,NW_004775428.1,NM_018907,NM_018907.3
58980,PCDHA4,NW_004775428.1,NM_031500,NM_031500.2
58981,PCDHA5,NW_004775428.1,NM_018908,NM_018908.2
58982,PCDHA5,NW_004775428.1,NM_031501,NM_031501.1
58983,PCDHA6,NW_004775428.1,NM_018909,NM_018909.3
58984,PCDHA6,NW_004775428.1,NM_031849,NM_031849.2
58985,PCDHA6,NW_004775428.1,NM_031848,NM_031848.2
58986,PCDHA7,NW_004775428.1,NM_018910,NM_018910.2
58987,PCDHA7,NW_004775428.1,NM_031852,NM_031852.1
58988,PCDHA8,NW_004775428.1,NM_018911,NM_018911.2
58989,PCDHA8,NW_004775428.1,NM_031856,NM_031856.1
58990,PCDHA9,NW_004775428.1,NM_031857,NM_031857.1
58991,PCDHA9,NW_004775428.1,NM_014005,NM_014005.4
58992,PCDHA10,NW_004775428.1,NM_018901,NM_018901.3
58993,PCDHA10,NW_004775428.1,NM_031860,NM_031860.2
58994,PCDHA10,NW_004775428.1,NM_031859,NM_031859.2
58995,PCDHA11,NW_004775428.1,NM_018902,NM_018902.4
58996,PCDHA11,NW_004775428.1,NM_031861,NM_031861.2
58997,PCDHA12,NW_004775428.1,NM_018903,NM_018903.3
58998,PCDHA12,NW_004775428.1,NM_031864,NM_031864.2
58999,PCDHA13,NW_004775428.1,NM_018904,NM_018904.2
59000,PCDHA13,NW_004775428.1,NM_031865,NM_031865.1
59001,PCDHAC1,NW_004775428.1,NM_018898,NM_018898.3
59002,PCDHAC1,NW_004775428.1,NM_031882,NM_031882.3
59003,PCDHAC2,NW_004775428.1,NM_018899,NM_018899.5
59004,PCDHAC2,NW_004775428.1,NM_031883,NM_031883.2
59005,LOC101926905,NW_004775428.1,NR_105056,NR_105056.2
59006,PCDHB1,NW_004775428.1,NM_013340,NM_013340.3
59007,PCDHB2,NW_004775428.1,NM_018936,NM_018936.3
59008,PCDHB3,NW_004775428.1,NM_018937,NM_018937.4
59009,PCDHB4,NW_004775428.1,NM_018938,NM_018938.3
59010,PCDHB5,NW_004775428.1,NM_015669,NM_015669.4
59011,PCDHB6,NW_004775428.1,NM_018939,NM_018939.3
59012,PCDHB6,NW_004775428.1,NM_001303145,NM_001303145.1
59013,PCDHB17P,NW_004775428.1,NR_001280,NR_001280.1
59014,PCDHB7,NW_004775428.1,NM_018940,NM_018940.3
59015,PCDHB8,NW_004775428.1,NM_019120,NM_019120.4
59016,PCDHB16,NW_004775428.1,NM_020957,NM_020957.3
59017,PCDHB9,NW_004775428.1,NM_019119,NM_019119.4
59018,PCDHB10,NW_004775428.1,NM_018930,NM_018930.3
59019,PCDHB11,NW_004775428.1,NM_018931,NM_018931.2
59020,PCDHB12,NW_004775428.1,NM_018932,NM_018932.3
59021,PCDHB13,NW_004775428.1,NM_018933,NM_018933.3
59022,PCDHB14,NW_004775428.1,NM_018934,NM_018934.3
59023,PCDHB18P,NW_004775428.1,NR_001281,NR_001281.2
59024,PCDHB19P,NW_004775428.1,NR_001282,NR_001282.2
59025,PCDHB15,NW_004775428.1,NM_018935,NM_018935.3
59026,SLC25A2,NW_004775428.1,NM_031947,NM_031947.3
59027,ABT1,NW_004070866.1,NM_013375,NM_013375.3
59028,ZNF322,NW_004070866.1,NM_001242799,NM_001242799.1
59029,ZNF322,NW_004070866.1,NM_001242798,NM_001242798.1
59030,ZNF322,NW_004070866.1,NM_024639,NM_024639.4
59031,ZNF322,NW_004070866.1,NM_001242797,NM_001242797.1
59032,HCG4,NW_003871063.1,NR_002139,NR_002139.2
59033,LOC554223,NW_003871063.1,NR_132323,NR_132323.1
59034,HCP5B,NW_003871063.1,NR_031762,NR_031762.2
59035,HLA-H,NW_003871063.1,NR_001434,NR_001434.4
59036,HCG4B,NW_003871063.1,NR_001317,NR_001317.3
59037,HLA-A,NW_003871063.1,NM_001242758,NM_001242758.1
59038,HLA-A,NW_003871063.1,NM_002116,NM_002116.7
59039,LOC100422737,NW_004504300.1,NR_033557,NR_033557.1
59040,MIR587,NW_004504300.1,NR_030314,NR_030314.1
59041,CD24,NW_004504300.1,NM_001291738,NM_001291738.1
59042,CD24,NW_004504300.1,NR_117089,NR_117089.1
59043,CD24,NW_004504300.1,NM_001291737,NM_001291737.1
59044,CD24,NW_004504300.1,NR_117090,NR_117090.1
59045,CD24,NW_004504300.1,NM_013230,NM_013230.3
59046,CD24,NW_004504300.1,NM_001291739,NM_001291739.1
59047,C6orf203,NW_004504300.1,NM_001142470,NM_001142470.2
59048,C6orf203,NW_004504300.1,NM_001142468,NM_001142468.2
59049,C6orf203,NW_004504300.1,NM_016487,NM_016487.4
59050,BEND3,NW_004504300.1,NM_001080450,NM_001080450.2
59051,PDSS2,NW_004504300.1,NM_020381,NM_020381.3
59052,WISP3,NW_003871062.1,NR_125354,NR_125354.1
59053,WISP3,NW_003871062.1,NM_003880,NM_003880.3
59054,WISP3,NW_003871062.1,NR_125353,NR_125353.1
59055,WISP3,NW_003871062.1,NM_198239,NM_198239.1
59056,TUBE1,NW_003871062.1,NM_016262,NM_016262.4
59057,FAM229B,NW_003871062.1,NM_001033564,NM_001033564.2
59058,LAMA4,NW_003871062.1,NM_002290,NM_002290.4
59059,LAMA4,NW_003871062.1,NM_001105206,NM_001105206.2
59060,LAMA4,NW_003871062.1,NM_001105207,NM_001105207.2
59061,LAMA4,NW_003871062.1,NM_001105208,NM_001105208.2
59062,LAMA4,NW_003871062.1,NM_001105209,NM_001105209.2
59063,LOC101927640,NW_003871062.1,NR_121193,NR_121193.1
59064,TMEM242,NW_004775429.1,NM_018452,NM_018452.5
59065,LOC401357,NW_003571039.1,NR_130727,NR_130727.1
59066,LOC100130849,NW_003571039.1,NR_038450,NR_038450.1
59067,MIR4283-1,NW_003571039.1,NR_036246,NR_036246.1
59068,ZNF479,NW_003571039.1,NM_033273,NM_033273.2
59069,LOC100653233,NW_003571038.1,NR_120505,NR_120505.1
59070,MIR3147,NW_003571038.1,NR_036102,NR_036102.1
59071,ZNF716,NW_003571038.1,NM_001159279,NM_001159279.1
59072,LOC441242,NW_004775430.1,NR_038378,NR_038378.4
59073,LOC441242,NW_004775430.1,NR_103527,NR_103527.2
59074,INTS4P2,NW_004775430.1,NR_027392,NR_027392.2
59075,CCT6P1,NW_004775430.1,NR_003110,NR_003110.2
59076,SNORA22,NW_004775430.1,NR_002961,NR_002961.1
59077,TYW1B,NW_003871064.1,NM_001145440,NM_001145440.2
59078,MIR4650-2,NW_003871064.1,NR_039794,NR_039794.1
59079,SBDSP1,NW_003871064.1,NR_024110,NR_024110.1
59080,SBDSP1,NW_003871064.1,NR_024111,NR_024111.1
59081,SBDSP1,NW_003871064.1,NR_001588,NR_001588.2
59082,SBDSP1,NW_003871064.1,NR_024109,NR_024109.1
59083,SPDYE7P,NW_003871064.1,NR_003666,NR_003666.2
59084,POM121,NW_003871064.1,NM_001257190,NM_001257190.2
59085,POM121,NW_003871064.1,NM_172020,NM_172020.4
59086,NSUN5P2,NW_003871064.1,NR_033323,NR_033323.3
59087,TRIM74,NW_003871064.1,NM_198853,NM_198853.2
59088,TRIM74,NW_003871064.1,NM_001317815,NM_001317815.1
59089,LOC100101148,NW_003871064.1,NR_104007,NR_104007.1
59090,STAG3L3,NW_003871064.1,NR_040582,NR_040582.2
59091,PMS2P7,NW_003871064.1,NR_130940,NR_130940.1
59092,SPDYE8P,NW_003871064.1,NR_003664,NR_003664.2
59093,GTF2IP4,NW_003871064.1,NR_003580,NR_003580.2
59094,NCF1B,NW_003871064.1,NR_003186,NR_003186.1
59095,NSUN5,NW_003871064.1,NM_001168348,NM_001168348.2
59096,NSUN5,NW_003871064.1,NM_001168347,NM_001168347.2
59097,NSUN5,NW_003871064.1,NM_148956,NM_148956.3
59098,NSUN5,NW_003871064.1,NM_018044,NM_018044.4
59099,TRIM50,NW_003871064.1,NM_001281450,NM_001281450.1
59100,TRIM50,NW_003871064.1,NM_178125,NM_178125.3
59101,TRIM50,NW_003871064.1,NM_001281451,NM_001281451.1
59102,FKBP6,NW_003871064.1,NM_001135211,NM_001135211.2
59103,FKBP6,NW_003871064.1,NM_003602,NM_003602.4
59104,FKBP6,NW_003871064.1,NM_001281304,NM_001281304.1
59105,FZD9,NW_003871064.1,NM_003508,NM_003508.2
59106,BAZ1B,NW_003871064.1,NM_032408,NM_032408.3
59107,BCL7B,NW_003871064.1,NM_001197244,NM_001197244.1
59108,BCL7B,NW_003871064.1,NM_001707,NM_001707.3
59109,BCL7B,NW_003871064.1,NM_001301061,NM_001301061.1
59110,BCL7B,NW_003871064.1,NR_036682,NR_036682.1
59111,TBL2,NW_003871064.1,NM_012453,NM_012453.2
59112,MLXIPL,NW_003871064.1,NR_134541,NR_134541.1
59113,MLXIPL,NW_003871064.1,NM_032954,NM_032954.2
59114,MLXIPL,NW_003871064.1,NM_032953,NM_032953.2
59115,MLXIPL,NW_003871064.1,NM_032952,NM_032952.2
59116,MLXIPL,NW_003871064.1,NM_032951,NM_032951.2
59117,VPS37D,NW_003871064.1,NM_001077621,NM_001077621.1
59118,DNAJC30,NW_003871064.1,NM_032317,NM_032317.2
59119,WBSCR22,NW_003871064.1,NR_037776,NR_037776.2
59120,WBSCR22,NW_003871064.1,NM_001202560,NM_001202560.2
59121,WBSCR22,NW_003871064.1,NM_017528,NM_017528.4
59122,WBSCR22,NW_003871064.1,NR_045512,NR_045512.1
59123,STX1A,NW_003871064.1,NM_001165903,NM_001165903.1
59124,STX1A,NW_003871064.1,NM_004603,NM_004603.3
59125,MIR4284,NW_003871064.1,NR_036247,NR_036247.1
59126,ABHD11-AS1,NW_003871064.1,NR_026690,NR_026690.1
59127,ABHD11,NW_003871064.1,NM_148913,NM_148913.3
59128,ABHD11,NW_003871064.1,NM_001321382,NM_001321382.1
59129,ABHD11,NW_003871064.1,NR_026912,NR_026912.2
59130,ABHD11,NW_003871064.1,NM_001301058,NM_001301058.1
59131,ABHD11,NW_003871064.1,NM_001145364,NM_001145364.2
59132,ABHD11,NW_003871064.1,NR_135627,NR_135627.1
59133,ABHD11,NW_003871064.1,NM_148912,NM_148912.3
59134,ABHD11,NW_003871064.1,NM_001321383,NM_001321383.1
59135,CLDN3,NW_003871064.1,NM_001306,NM_001306.3
59136,CLDN4,NW_003871064.1,NM_001305,NM_001305.4
59137,WBSCR27,NW_003871064.1,NM_152559,NM_152559.2
59138,WBSCR28,NW_003871064.1,NM_182504,NM_182504.3
59139,ELN,NW_003871064.1,NM_001081754,NM_001081754.2
59140,ELN,NW_003871064.1,NM_001081753,NM_001081753.2
59141,ELN,NW_003871064.1,NM_001278939,NM_001278939.1
59142,ELN,NW_003871064.1,NM_001278915,NM_001278915.1
59143,ELN,NW_003871064.1,NM_000501,NM_000501.3
59144,ELN,NW_003871064.1,NM_001278912,NM_001278912.1
59145,ELN,NW_003871064.1,NM_001081755,NM_001081755.2
59146,ELN,NW_003871064.1,NM_001278916,NM_001278916.1
59147,ELN,NW_003871064.1,NM_001278913,NM_001278913.1
59148,ELN,NW_003871064.1,NM_001278914,NM_001278914.1
59149,ELN,NW_003871064.1,NM_001278917,NM_001278917.1
59150,ELN,NW_003871064.1,NM_001081752,NM_001081752.2
59151,ELN,NW_003871064.1,NM_001278918,NM_001278918.1
59152,LIMK1,NW_003871064.1,NM_002314,NM_002314.3
59153,LIMK1,NW_003871064.1,NM_001204426,NM_001204426.1
59154,EIF4H,NW_003871064.1,NM_022170,NM_022170.1
59155,EIF4H,NW_003871064.1,NM_031992,NM_031992.1
59156,MIR590,NW_003871064.1,NR_030321,NR_030321.1
59157,LAT2,NW_003871064.1,NM_032464,NM_032464.2
59158,LAT2,NW_003871064.1,NM_032463,NM_032463.2
59159,LAT2,NW_003871064.1,NM_014146,NM_014146.3
59160,RFC2,NW_003871064.1,NM_001278792,NM_001278792.1
59161,RFC2,NW_003871064.1,NM_002914,NM_002914.4
59162,RFC2,NW_003871064.1,NM_181471,NM_181471.2
59163,RFC2,NW_003871064.1,NM_001278793,NM_001278793.1
59164,RFC2,NW_003871064.1,NM_001278791,NM_001278791.1
59165,CLIP2,NW_003871064.1,NM_003388,NM_003388.4
59166,CLIP2,NW_003871064.1,NM_032421,NM_032421.2
59167,GTF2IRD1,NW_003871064.1,NM_001199207,NM_001199207.1
59168,GTF2IRD1,NW_003871064.1,NM_016328,NM_016328.2
59169,GTF2IRD1,NW_003871064.1,NM_005685,NM_005685.3
59170,GTF2I,NW_003871064.1,NM_032999,NM_032999.3
59171,GTF2I,NW_003871064.1,NM_033001,NM_033001.3
59172,GTF2I,NW_003871064.1,NM_001163636,NM_001163636.2
59173,GTF2I,NW_003871064.1,NM_033000,NM_033000.3
59174,GTF2I,NW_003871064.1,NM_001518,NM_001518.4
59175,GTF2I,NW_003871064.1,NM_001280800,NM_001280800.1
59176,LOC101926943,NW_003871064.1,NR_110044,NR_110044.1
59177,NCF1,NW_003871064.1,NM_000265,NM_000265.5
59178,GTF2IRD2,NW_003871064.1,NM_173537,NM_173537.3
59179,GTF2IRD2,NW_003871064.1,NM_001281447,NM_001281447.1
59180,STAG3L2,NW_003871064.1,NR_040584,NR_040584.2
59181,PMS2P5,NW_003871064.1,NR_027777,NR_027777.2
59182,PMS2P5,NW_003871064.1,NR_027775,NR_027775.2
59183,PMS2P5,NW_003871064.1,NR_027776,NR_027776.2
59184,GATSL2,NW_003871064.1,NM_001145064,NM_001145064.2
59185,RCC1L,NW_003871064.1,NM_148842,NM_148842.2
59186,RCC1L,NW_003871064.1,NM_030798,NM_030798.4
59187,RCC1L,NW_003871064.1,NM_001281441,NM_001281441.1
59188,GTF2IRD2B,NW_003871064.1,NM_001003795,NM_001003795.2
59189,NCF1C,NW_003871064.1,NR_003187,NR_003187.3
59190,GTF2IP1,NW_003871064.1,NR_002206,NR_002206.3
59191,PMS2P2,NW_003871064.1,NR_003614,NR_003614.3
59192,STAG3L1,NW_003871064.1,NR_040583,NR_040583.2
59193,LOC541473,NW_003871064.1,NR_003602,NR_003602.3
59194,TRIM73,NW_003871064.1,NM_198924,NM_198924.3
59195,NSUN5P1,NW_003871064.1,NR_033322,NR_033322.3
59196,NSUN5P1,NW_003871064.1,NR_104013,NR_104013.1
59197,POM121C,NW_003871064.1,NM_001099415,NM_001099415.2
59198,SPDYE5,NW_003871064.1,NM_001306141,NM_001306141.1
59199,PMS2P3,NW_003871064.1,NR_028059,NR_028059.1
59200,HIP1,NW_003871064.1,NM_001243198,NM_001243198.2
59201,HIP1,NW_003871064.1,NM_005338,NM_005338.6
59202,CCL26,NW_003871064.1,NM_006072,NM_006072.4
59203,CCL24,NW_003871064.1,NM_002991,NM_002991.2
59204,RHBDD2,NW_003871064.1,NM_001346186,NM_001346186.1
59205,RHBDD2,NW_003871064.1,NM_001040457,NM_001040457.2
59206,RHBDD2,NW_003871064.1,NR_144390,NR_144390.1
59207,RHBDD2,NW_003871064.1,NR_144391,NR_144391.1
59208,RHBDD2,NW_003871064.1,NM_001040456,NM_001040456.2
59209,RHBDD2,NW_003871064.1,NM_001346187,NM_001346187.1
59210,RHBDD2,NW_003871064.1,NM_001346188,NM_001346188.1
59211,RHBDD2,NW_003871064.1,NM_001346189,NM_001346189.1
59212,POR,NW_003871064.1,NM_000941,NM_000941.2
59213,MIR4651,NW_003871064.1,NR_039795,NR_039795.1
59214,SNORA14A,NW_003871064.1,NR_002955,NR_002955.1
59215,TMEM120A,NW_003871064.1,NM_001317803,NM_001317803.1
59216,TMEM120A,NW_003871064.1,NM_031925,NM_031925.2
59217,STYXL1,NW_003871064.1,NM_001317788,NM_001317788.1
59218,STYXL1,NW_003871064.1,NM_001317787,NM_001317787.1
59219,STYXL1,NW_003871064.1,NR_134486,NR_134486.1
59220,STYXL1,NW_003871064.1,NM_001317786,NM_001317786.1
59221,STYXL1,NW_003871064.1,NM_016086,NM_016086.2
59222,STYXL1,NW_003871064.1,NM_001317785,NM_001317785.1
59223,STYXL1,NW_003871064.1,NM_001317789,NM_001317789.1
59224,STYXL1,NW_003871064.1,NR_134487,NR_134487.1
59225,MDH2,NW_003871064.1,NM_005918,NM_005918.3
59226,MDH2,NW_003871064.1,NM_001282403,NM_001282403.1
59227,MDH2,NW_003871064.1,NM_001282404,NM_001282404.1
59228,MDH2,NW_003871064.1,NR_104165,NR_104165.1
59229,GTF2IP7,NW_003871064.1,NR_135079,NR_135079.1
59230,SRRM3,NW_003871064.1,NM_001291831,NM_001291831.1
59231,SRRM3,NW_003871064.1,NM_001110199,NM_001110199.2
59232,TMEM130,NW_003571041.1,NM_001134451,NM_001134451.1
59233,TMEM130,NW_003571041.1,NM_152913,NM_152913.2
59234,TMEM130,NW_003571041.1,NM_001134450,NM_001134450.1
59235,TRRAP,NW_003571041.1,NM_001244580,NM_001244580.1
59236,TRRAP,NW_003571041.1,NM_003496,NM_003496.3
59237,MIR3609,NW_003571041.1,NR_037403,NR_037403.1
59238,SCARNA28,NW_003571041.1,NR_132754,NR_132754.1
59239,CUX1,NW_003571037.1,NM_001913,NM_001913.4
59240,CUX1,NW_003571037.1,NM_001202544,NM_001202544.2
59241,CUX1,NW_003571037.1,NM_181500,NM_181500.3
59242,CUX1,NW_003571037.1,NM_001202546,NM_001202546.2
59243,CUX1,NW_003571037.1,NM_001202543,NM_001202543.1
59244,CUX1,NW_003571037.1,NM_181552,NM_181552.3
59245,CUX1,NW_003571037.1,NM_001202545,NM_001202545.2
59246,SH2B2,NW_003571037.1,NM_020979,NM_020979.4
59247,MIR4285,NW_003571037.1,NR_036245,NR_036245.2
59248,SPDYE6,NW_003571037.1,NM_001146210,NM_001146210.2
59249,LOC100289561,NW_003571037.1,NM_001347879,NM_001347879.1
59250,LOC100289561,NW_003571037.1,NM_001242713,NM_001242713.2
59251,LOC100289561,NW_003571037.1,NM_001347880,NM_001347880.1
59252,LOC100630923,NW_003571037.1,NR_038967,NR_038967.1
59253,PRKRIP1,NW_003571037.1,NM_024653,NM_024653.3
59254,MIR548O,NW_003571037.1,NR_031669,NR_031669.1
59255,CPA5,NW_003871065.1,NM_080385,NM_080385.4
59256,CPA5,NW_003871065.1,NM_001318223,NM_001318223.1
59257,CPA5,NW_003871065.1,NM_001127442,NM_001127442.1
59258,CPA5,NW_003871065.1,NM_001127441,NM_001127441.1
59259,LOC105375504,NW_003871065.1,NR_133928,NR_133928.1
59260,CPA1,NW_003871065.1,NM_001868,NM_001868.3
59261,CEP41,NW_003871065.1,NM_001257159,NM_001257159.1
59262,CEP41,NW_003871065.1,NR_046443,NR_046443.1
59263,CEP41,NW_003871065.1,NM_001257158,NM_001257158.1
59264,CEP41,NW_003871065.1,NM_018718,NM_018718.2
59265,CEP41,NW_003871065.1,NM_001257160,NM_001257160.1
59266,MEST,NW_003871065.1,NM_177524,NM_177524.2
59267,MEST,NW_003871065.1,NM_001253901,NM_001253901.1
59268,MEST,NW_003871065.1,NM_001253902,NM_001253902.1
59269,MEST,NW_003871065.1,NM_177525,NM_177525.2
59270,MEST,NW_003871065.1,NM_002402,NM_002402.3
59271,MEST,NW_003871065.1,NM_001253900,NM_001253900.1
59272,MESTIT1,NW_003871065.1,NR_004382,NR_004382.1
59273,MIR335,NW_003871065.1,NR_029899,NR_029899.1
59274,COPG2,NW_003871065.1,NM_012133,NM_012133.5
59275,COPG2,NW_003871065.1,NM_001290033,NM_001290033.1
59276,COPG2IT1,NW_003871065.1,NR_024086,NR_024086.2
59277,TSGA13,NW_003871065.1,NM_001304968,NM_001304968.1
59278,TSGA13,NW_003871065.1,NM_052933,NM_052933.3
59279,KLF14,NW_003871065.1,NM_138693,NM_138693.3
59280,MIR29A,NW_003871065.1,NR_029503,NR_029503.1
59281,MIR29B1,NW_003871065.1,NR_029517,NR_029517.1
59282,LINC-PINT,NW_003871065.1,NR_110473,NR_110473.1
59283,LINC-PINT,NW_003871065.1,NR_110472,NR_110472.1
59284,LINC-PINT,NW_003871065.1,NR_034120,NR_034120.1
59285,LINC-PINT,NW_003871065.1,NR_109855,NR_109855.1
59286,LINC-PINT,NW_003871065.1,NR_109852,NR_109852.1
59287,LINC-PINT,NW_003871065.1,NR_109850,NR_109850.1
59288,LINC-PINT,NW_003871065.1,NR_109854,NR_109854.1
59289,LINC-PINT,NW_003871065.1,NR_024153,NR_024153.2
59290,LINC-PINT,NW_003871065.1,NR_109853,NR_109853.1
59291,LINC-PINT,NW_003871065.1,NR_015431,NR_015431.2
59292,LINC-PINT,NW_003871065.1,NR_109851,NR_109851.1
59293,LINC00513,NW_003871065.1,NR_109780,NR_109780.1
59294,AGK,NW_003315922.2,NM_018238,NM_018238.3
59295,KIAA1147,NW_003315922.2,NM_001080392,NM_001080392.1
59296,WEE2-AS1,NW_003315922.2,NR_015392,NR_015392.1
59297,WEE2,NW_003315922.2,NM_001105558,NM_001105558.1
59298,SSBP1,NW_003315922.2,NM_001256511,NM_001256511.1
59299,SSBP1,NW_003315922.2,NM_001256512,NM_001256512.1
59300,SSBP1,NW_003315922.2,NM_001256513,NM_001256513.1
59301,SSBP1,NW_003315922.2,NR_046269,NR_046269.1
59302,SSBP1,NW_003315922.2,NM_003143,NM_003143.2
59303,SSBP1,NW_003315922.2,NM_001256510,NM_001256510.1
59304,OR9A4,NW_003571040.1,NM_001001656,NM_001001656.1
59305,CLEC5A,NW_003571040.1,NM_001301167,NM_001301167.1
59306,CLEC5A,NW_003571040.1,NM_013252,NM_013252.2
59307,TAS2R38,NW_003571040.1,NM_176817,NM_176817.4
