,Gene,Chromosome_Accession,Transcript,Transcript_ID_Full
42550,IL2RB,NC_000022.10,NM_001346223,NM_001346223.1
42551,IL2RB,NC_000022.10,NM_000878,NM_000878.4
42552,C1QTNF6,NC_000022.10,NM_182486,NM_182486.1
42553,C1QTNF6,NC_000022.10,NM_031910,NM_031910.3
42554,SSTR3,NC_000022.10,NM_001051,NM_001051.4
42555,SSTR3,NC_000022.10,NM_001278687,NM_001278687.2
42556,RAC2,NC_000022.10,NM_002872,NM_002872.4
42557,CYTH4,NC_000022.10,NM_001318024,NM_001318024.1
42558,CYTH4,NC_000022.10,NM_013385,NM_013385.4
42559,ELFN2,NC_000022.10,NM_052906,NM_052906.4
42560,MFNG,NC_000022.10,NM_002405,NM_002405.3
42561,MFNG,NC_000022.10,NM_001166343,NM_001166343.1
42562,CARD10,NC_000022.10,NM_014550,NM_014550.3
42563,CDC42EP1,NC_000022.10,NM_152243,NM_152243.2
42564,LGALS2,NC_000022.10,NM_006498,NM_006498.2
42565,GGA1,NC_000022.10,NM_013365,NM_013365.4
42566,GGA1,NC_000022.10,NM_001172687,NM_001172687.1
42567,GGA1,NC_000022.10,NM_001001560,NM_001001560.2
42568,GGA1,NC_000022.10,NM_001172688,NM_001172688.1
42569,SH3BP1,NC_000022.10,NM_018957,NM_018957.3
42570,PDXP,NC_000022.10,NM_020315,NM_020315.4
42571,LGALS1,NC_000022.10,NM_002305,NM_002305.3
42572,NOL12,NC_000022.10,NM_024313,NM_024313.2
42573,TRIOBP,NC_000022.10,NM_001039141,NM_001039141.2
42574,TRIOBP,NC_000022.10,NM_007032,NM_007032.5
42575,TRIOBP,NC_000022.10,NM_138632,NM_138632.2
42576,H1F0,NC_000022.10,NM_005318,NM_005318.3
42577,GCAT,NC_000022.10,NM_001171690,NM_001171690.1
42578,GCAT,NC_000022.10,NM_014291,NM_014291.3
42579,GALR3,NC_000022.10,NM_003614,NM_003614.1
42580,ANKRD54,NC_000022.10,NM_138797,NM_138797.2
42581,EIF3L,NC_000022.10,NM_016091,NM_016091.3
42582,EIF3L,NC_000022.10,NM_001242923,NM_001242923.1
42583,MICALL1,NC_000022.10,NM_033386,NM_033386.3
42584,C22orf23,NC_000022.10,NM_001207062,NM_001207062.1
42585,C22orf23,NC_000022.10,NM_032561,NM_032561.4
42586,POLR2F,NC_000022.10,NM_001301130,NM_001301130.1
42587,POLR2F,NC_000022.10,NM_001301131,NM_001301131.1
42588,POLR2F,NC_000022.10,NM_001301129,NM_001301129.1
42589,POLR2F,NC_000022.10,NM_021974,NM_021974.4
42590,SOX10,NC_000022.10,NM_006941,NM_006941.3
42591,PICK1,NC_000022.10,NM_012407,NM_012407.3
42592,PICK1,NC_000022.10,NM_001039583,NM_001039583.1
42593,PICK1,NC_000022.10,NM_001039584,NM_001039584.1
42594,SLC16A8,NC_000022.10,NM_013356,NM_013356.2
42595,BAIAP2L2,NC_000022.10,NM_025045,NM_025045.5
42596,PLA2G6,NC_000022.10,NM_001199562,NM_001199562.1
42597,PLA2G6,NC_000022.10,NM_001004426,NM_001004426.1
42598,PLA2G6,NC_000022.10,NM_003560,NM_003560.2
42599,MAFF,NC_000022.10,NM_001161572,NM_001161572.1
42600,MAFF,NC_000022.10,NM_012323,NM_012323.3
42601,MAFF,NC_000022.10,NM_001161574,NM_001161574.1
42602,MAFF,NC_000022.10,NM_001161573,NM_001161573.1
42603,TMEM184B,NC_000022.10,NM_012264,NM_012264.4
42604,TMEM184B,NC_000022.10,NM_001195072,NM_001195072.1
42605,TMEM184B,NC_000022.10,NM_001195071,NM_001195071.1
42606,LOC400927-CSNK1E,NC_000022.10,NM_001289912,NM_001289912.1
42607,CSNK1E,NC_000022.10,NM_001894,NM_001894.4
42608,CSNK1E,NC_000022.10,NM_152221,NM_152221.2
42609,KCNJ4,NC_000022.10,NM_152868,NM_152868.2
42610,KCNJ4,NC_000022.10,NM_004981,NM_004981.1
42611,KDELR3,NC_000022.10,NM_006855,NM_006855.3
42612,KDELR3,NC_000022.10,NM_016657,NM_016657.2
42613,DDX17,NC_000022.10,NM_006386,NM_006386.4
42614,DDX17,NC_000022.10,NM_001098504,NM_001098504.1
42615,DMC1,NC_000022.10,NM_007068,NM_007068.3
42616,DMC1,NC_000022.10,NM_001278208,NM_001278208.1
42617,FAM227A,NC_000022.10,NM_001013647,NM_001013647.1
42618,FAM227A,NC_000022.10,NM_001291030,NM_001291030.1
42619,CBY1,NC_000022.10,NM_001002880,NM_001002880.1
42620,CBY1,NC_000022.10,NM_015373,NM_015373.3
42621,TOMM22,NC_000022.10,NM_020243,NM_020243.4
42622,JOSD1,NC_000022.10,NM_014876,NM_014876.5
42623,GTPBP1,NC_000022.10,NM_004286,NM_004286.4
42624,SUN2,NC_000022.10,NM_015374,NM_015374.2
42625,SUN2,NC_000022.10,NM_001199579,NM_001199579.1
42626,SUN2,NC_000022.10,NM_001199580,NM_001199580.1
42627,DNAL4,NC_000022.10,NM_005740,NM_005740.2
42628,NPTXR,NC_000022.10,NM_014293,NM_014293.3
42629,CBX6,NC_000022.10,NM_001303494,NM_001303494.1
42630,CBX6,NC_000022.10,NM_014292,NM_014292.4
42631,APOBEC3A,NC_000022.10,NM_145699,NM_145699.3
42632,APOBEC3A,NC_000022.10,NM_001270406,NM_001270406.1
42633,APOBEC3B,NC_000022.10,NM_004900,NM_004900.4
42634,APOBEC3B,NC_000022.10,NM_001270411,NM_001270411.1
42635,APOBEC3C,NC_000022.10,NM_014508,NM_014508.2
42636,APOBEC3D,NC_000022.10,NM_152426,NM_152426.3
42637,APOBEC3F,NC_000022.10,NM_145298,NM_145298.5
42638,APOBEC3F,NC_000022.10,NM_001006666,NM_001006666.1
42639,APOBEC3G,NC_000022.10,NM_021822,NM_021822.3
42640,APOBEC3H,NC_000022.10,NM_001166003,NM_001166003.2
42641,APOBEC3H,NC_000022.10,NM_181773,NM_181773.4
42642,APOBEC3H,NC_000022.10,NM_001166002,NM_001166002.2
42643,APOBEC3H,NC_000022.10,NM_001166004,NM_001166004.2
42644,CBX7,NC_000022.10,NM_001346744,NM_001346744.1
42645,CBX7,NC_000022.10,NM_001346743,NM_001346743.1
42646,CBX7,NC_000022.10,NM_175709,NM_175709.4
42647,PDGFB,NC_000022.10,NM_002608,NM_002608.3
42648,PDGFB,NC_000022.10,NM_033016,NM_033016.3
42649,RPL3,NC_000022.10,NM_001033853,NM_001033853.1
42650,RPL3,NC_000022.10,NM_000967,NM_000967.3
42651,SYNGR1,NC_000022.10,NM_004711,NM_004711.4
42652,SYNGR1,NC_000022.10,NM_145731,NM_145731.3
42653,SYNGR1,NC_000022.10,NM_145738,NM_145738.2
42654,TAB1,NC_000022.10,NM_153497,NM_153497.2
42655,TAB1,NC_000022.10,NM_006116,NM_006116.2
42656,MGAT3,NC_000022.10,NM_002409,NM_002409.4
42657,MGAT3,NC_000022.10,NM_001098270,NM_001098270.1
42658,MIEF1,NC_000022.10,NM_001304564,NM_001304564.1
42659,MIEF1,NC_000022.10,NM_019008,NM_019008.5
42660,ATF4,NC_000022.10,NM_001675,NM_001675.4
42661,ATF4,NC_000022.10,NM_182810,NM_182810.2
42662,RPS19BP1,NC_000022.10,NM_194326,NM_194326.3
42663,CACNA1I,NC_000022.10,NM_021096,NM_021096.3
42664,CACNA1I,NC_000022.10,NM_001003406,NM_001003406.1
42665,ENTHD1,NC_000022.10,NM_152512,NM_152512.3
42666,GRAP2,NC_000022.10,NM_004810,NM_004810.3
42667,GRAP2,NC_000022.10,NM_001291824,NM_001291824.1
42668,GRAP2,NC_000022.10,NM_001291826,NM_001291826.1
42669,GRAP2,NC_000022.10,NM_001291828,NM_001291828.1
42670,GRAP2,NC_000022.10,NM_001291825,NM_001291825.1
42671,FAM83F,NC_000022.10,NM_138435,NM_138435.2
42672,TNRC6B,NC_000022.10,NM_001024843,NM_001024843.1
42673,TNRC6B,NC_000022.10,NM_001162501,NM_001162501.1
42674,TNRC6B,NC_000022.10,NM_015088,NM_015088.2
42675,ADSL,NC_000022.10,NM_000026,NM_000026.3
42676,ADSL,NC_000022.10,NM_001123378,NM_001123378.2
42677,ADSL,NC_000022.10,NM_001317923,NM_001317923.1
42678,SGSM3,NC_000022.10,NM_015705,NM_015705.5
42679,SGSM3,NC_000022.10,NM_001301849,NM_001301849.1
42680,MKL1,NC_000022.10,NM_001282661,NM_001282661.1
42681,MKL1,NC_000022.10,NM_020831,NM_020831.4
42682,MKL1,NC_000022.10,NM_001282662,NM_001282662.1
42683,MKL1,NC_000022.10,NM_001318139,NM_001318139.1
42684,MKL1,NC_000022.10,NM_001282660,NM_001282660.1
42685,MCHR1,NC_000022.10,NM_005297,NM_005297.3
42686,SLC25A17,NC_000022.10,NM_001282727,NM_001282727.1
42687,SLC25A17,NC_000022.10,NM_006358,NM_006358.3
42688,SLC25A17,NC_000022.10,NM_001282726,NM_001282726.1
42689,ST13,NC_000022.10,NM_001278589,NM_001278589.1
42690,ST13,NC_000022.10,NM_003932,NM_003932.4
42691,XPNPEP3,NC_000022.10,NM_022098,NM_022098.3
42692,XPNPEP3,NC_000022.10,NM_001204827,NM_001204827.1
42693,DNAJB7,NC_000022.10,NM_145174,NM_145174.1
42694,RBX1,NC_000022.10,NM_014248,NM_014248.3
42695,EP300,NC_000022.10,NM_001429,NM_001429.3
42696,L3MBTL2,NC_000022.10,NM_031488,NM_031488.4
42697,CHADL,NC_000022.10,NM_138481,NM_138481.1
42698,RANGAP1,NC_000022.10,NM_001317930,NM_001317930.1
42699,RANGAP1,NC_000022.10,NM_002883,NM_002883.3
42700,RANGAP1,NC_000022.10,NM_001278651,NM_001278651.1
42701,ZC3H7B,NC_000022.10,NM_017590,NM_017590.5
42702,TEF,NC_000022.10,NM_001145398,NM_001145398.2
42703,TEF,NC_000022.10,NM_003216,NM_003216.3
42704,TOB2,NC_000022.10,NM_016272,NM_016272.3
42705,PHF5A,NC_000022.10,NM_032758,NM_032758.3
42706,ACO2,NC_000022.10,NM_001098,NM_001098.2
42707,POLR3H,NC_000022.10,NM_001282884,NM_001282884.1
42708,POLR3H,NC_000022.10,NM_001282885,NM_001282885.1
42709,POLR3H,NC_000022.10,NM_138338,NM_138338.4
42710,POLR3H,NC_000022.10,NM_001018052,NM_001018052.3
42711,POLR3H,NC_000022.10,NM_001018050,NM_001018050.3
42712,CSDC2,NC_000022.10,NM_014460,NM_014460.3
42713,PMM1,NC_000022.10,NM_002676,NM_002676.2
42714,DESI1,NC_000022.10,NM_015704,NM_015704.2
42715,XRCC6,NC_000022.10,NM_001469,NM_001469.4
42716,XRCC6,NC_000022.10,NM_001288977,NM_001288977.1
42717,XRCC6,NC_000022.10,NM_001288978,NM_001288978.1
42718,XRCC6,NC_000022.10,NM_001288976,NM_001288976.1
42719,SNU13,NC_000022.10,NM_001003796,NM_001003796.1
42720,SNU13,NC_000022.10,NM_005008,NM_005008.3
42721,C22orf46,NC_000022.10,NM_001142964,NM_001142964.1
42722,MEI1,NC_000022.10,NM_152513,NM_152513.3
42723,CCDC134,NC_000022.10,NM_024821,NM_024821.3
42724,CCDC134,NC_000022.10,NM_001304797,NM_001304797.1
42725,SREBF2,NC_000022.10,NM_004599,NM_004599.3
42726,SHISA8,NC_000022.10,NM_001207020,NM_001207020.1
42727,TNFRSF13C,NC_000022.10,NM_052945,NM_052945.3
42728,CENPM,NC_000022.10,NM_001002876,NM_001002876.2
42729,CENPM,NC_000022.10,NM_024053,NM_024053.4
42730,CENPM,NC_000022.10,NM_001304373,NM_001304373.1
42731,CENPM,NC_000022.10,NM_001304370,NM_001304370.1
42732,CENPM,NC_000022.10,NM_001304372,NM_001304372.1
42733,CENPM,NC_000022.10,NM_001110215,NM_001110215.2
42734,CENPM,NC_000022.10,NM_001304371,NM_001304371.1
42735,3-Sep,NC_000022.10,NM_019106,NM_019106.5
42736,3-Sep,NC_000022.10,NM_145733,NM_145733.2
42737,WBP2NL,NC_000022.10,NM_152613,NM_152613.2
42738,NAGA,NC_000022.10,NM_000262,NM_000262.2
42739,FAM109B,NC_000022.10,NM_001002034,NM_001002034.2
42740,SMDT1,NC_000022.10,NM_033318,NM_033318.4
42741,NDUFA6,NC_000022.10,NM_002490,NM_002490.4
42742,CYP2D6,NC_000022.10,NM_001025161,NM_001025161.2
42743,CYP2D6,NC_000022.10,NM_000106,NM_000106.5
42744,TCF20,NC_000022.10,NM_005650,NM_005650.3
42745,TCF20,NC_000022.10,NM_181492,NM_181492.2
42746,NFAM1,NC_000022.10,NM_001318323,NM_001318323.1
42747,NFAM1,NC_000022.10,NM_145912,NM_145912.6
42748,RRP7A,NC_000022.10,NM_015703,NM_015703.4
42749,SERHL2,NC_000022.10,NM_014509,NM_014509.4
42750,SERHL2,NC_000022.10,NM_001284334,NM_001284334.1
42751,POLDIP3,NC_000022.10,NM_178136,NM_178136.2
42752,POLDIP3,NC_000022.10,NM_032311,NM_032311.4
42753,POLDIP3,NC_000022.10,NM_001278657,NM_001278657.1
42754,CYB5R3,NC_000022.10,NM_000398,NM_000398.6
42755,CYB5R3,NC_000022.10,NM_007326,NM_007326.4
42756,CYB5R3,NC_000022.10,NM_001171661,NM_001171661.1
42757,CYB5R3,NC_000022.10,NM_001129819,NM_001129819.2
42758,CYB5R3,NC_000022.10,NM_001171660,NM_001171660.1
42759,ATP5L2,NC_000022.10,NM_001165877,NM_001165877.1
42760,A4GALT,NC_000022.10,NM_001318038,NM_001318038.1
42761,A4GALT,NC_000022.10,NM_017436,NM_017436.5
42762,ARFGAP3,NC_000022.10,NM_001142293,NM_001142293.1
42763,ARFGAP3,NC_000022.10,NM_014570,NM_014570.4
42764,PACSIN2,NC_000022.10,NM_001184970,NM_001184970.1
42765,PACSIN2,NC_000022.10,NM_001184971,NM_001184971.1
42766,PACSIN2,NC_000022.10,NM_007229,NM_007229.3
42767,TTLL1,NC_000022.10,NM_012263,NM_012263.4
42768,BIK,NC_000022.10,NM_001197,NM_001197.4
42769,MCAT,NC_000022.10,NM_014507,NM_014507.3
42770,MCAT,NC_000022.10,NM_173467,NM_173467.4
42771,TSPO,NC_000022.10,NM_000714,NM_000714.5
42772,TSPO,NC_000022.10,NM_001256531,NM_001256531.1
42773,TSPO,NC_000022.10,NM_001256530,NM_001256530.1
42774,TTLL12,NC_000022.10,NM_015140,NM_015140.3
42775,SCUBE1,NC_000022.10,NM_173050,NM_173050.3
42776,MPPED1,NC_000022.10,NM_001044370,NM_001044370.1
42777,EFCAB6,NC_000022.10,NM_198856,NM_198856.2
42778,EFCAB6,NC_000022.10,NM_022785,NM_022785.3
42779,SULT4A1,NC_000022.10,NM_014351,NM_014351.3
42780,PNPLA5,NC_000022.10,NM_001177675,NM_001177675.1
42781,PNPLA5,NC_000022.10,NM_138814,NM_138814.3
42782,PNPLA3,NC_000022.10,NM_025225,NM_025225.2
42783,SAMM50,NC_000022.10,NM_015380,NM_015380.4
42784,PARVB,NC_000022.10,NM_001003828,NM_001003828.2
42785,PARVB,NC_000022.10,NM_013327,NM_013327.4
42786,PARVB,NC_000022.10,NM_001243386,NM_001243386.1
42787,PARVB,NC_000022.10,NM_001243385,NM_001243385.1
42788,PARVG,NC_000022.10,NM_001137605,NM_001137605.2
42789,PARVG,NC_000022.10,NM_022141,NM_022141.6
42790,KIAA1644,NC_000022.10,NM_001099294,NM_001099294.1
42791,LDOC1L,NC_000022.10,NM_032287,NM_032287.2
42792,PRR5,NC_000022.10,NM_001017528,NM_001017528.2
42793,PRR5,NC_000022.10,NM_001017529,NM_001017529.2
42794,PRR5,NC_000022.10,NM_001198721,NM_001198721.1
42795,PRR5,NC_000022.10,NM_015366,NM_015366.3
42796,PRR5,NC_000022.10,NM_001017530,NM_001017530.1
42797,PRR5,NC_000022.10,NM_181333,NM_181333.3
42798,PRR5-ARHGAP8,NC_000022.10,NM_181334,NM_181334.5
42799,ARHGAP8,NC_000022.10,NM_001017526,NM_001017526.1
42800,ARHGAP8,NC_000022.10,NM_181335,NM_181335.2
42801,ARHGAP8,NC_000022.10,NM_001198726,NM_001198726.1
42802,PHF21B,NC_000022.10,NM_001135862,NM_001135862.2
42803,PHF21B,NC_000022.10,NM_138415,NM_138415.4
42804,PHF21B,NC_000022.10,NM_001242450,NM_001242450.1
42805,PHF21B,NC_000022.10,NM_001284296,NM_001284296.1
42806,NUP50,NC_000022.10,NM_007172,NM_007172.3
42807,NUP50,NC_000022.10,NM_153645,NM_153645.2
42808,KIAA0930,NC_000022.10,NM_001009880,NM_001009880.1
42809,KIAA0930,NC_000022.10,NM_015264,NM_015264.1
42810,UPK3A,NC_000022.10,NM_006953,NM_006953.3
42811,UPK3A,NC_000022.10,NM_001167574,NM_001167574.1
42812,FAM118A,NC_000022.10,NM_001104595,NM_001104595.1
42813,FAM118A,NC_000022.10,NM_017911,NM_017911.2
42814,SMC1B,NC_000022.10,NM_001291501,NM_001291501.1
42815,SMC1B,NC_000022.10,NM_148674,NM_148674.4
42816,RIBC2,NC_000022.10,NM_015653,NM_015653.4
42817,FBLN1,NC_000022.10,NM_006486,NM_006486.2
42818,FBLN1,NC_000022.10,NM_006485,NM_006485.3
42819,FBLN1,NC_000022.10,NM_001996,NM_001996.3
42820,FBLN1,NC_000022.10,NM_006487,NM_006487.2
42821,ATXN10,NC_000022.10,NM_013236,NM_013236.3
42822,ATXN10,NC_000022.10,NM_001167621,NM_001167621.1
42823,WNT7B,NC_000022.10,NM_058238,NM_058238.2
42824,PRR34,NC_000022.10,NM_018280,NM_018280.2
42825,PPARA,NC_000022.10,NM_005036,NM_005036.4
42826,PPARA,NC_000022.10,NM_001001928,NM_001001928.2
42827,CDPF1,NC_000022.10,NM_207327,NM_207327.4
42828,PKDREJ,NC_000022.10,NM_006071,NM_006071.1
42829,TTC38,NC_000022.10,NM_017931,NM_017931.2
42830,GTSE1,NC_000022.10,NM_016426,NM_016426.6
42831,TRMU,NC_000022.10,NM_018006,NM_018006.4
42832,TRMU,NC_000022.10,NM_001282785,NM_001282785.1
42833,TRMU,NC_000022.10,NM_001282782,NM_001282782.1
42834,TRMU,NC_000022.10,NM_001282783,NM_001282783.1
42835,TRMU,NC_000022.10,NM_001282784,NM_001282784.1
42836,CELSR1,NC_000022.10,NM_014246,NM_014246.1
42837,GRAMD4,NC_000022.10,NM_015124,NM_015124.4
42838,CERK,NC_000022.10,NM_022766,NM_022766.5
42839,TBC1D22A,NC_000022.10,NM_001284304,NM_001284304.1
42840,TBC1D22A,NC_000022.10,NM_014346,NM_014346.3
42841,TBC1D22A,NC_000022.10,NM_001284303,NM_001284303.1
42842,TBC1D22A,NC_000022.10,NM_001284305,NM_001284305.1
42843,FAM19A5,NC_000022.10,NM_001082967,NM_001082967.2
42844,FAM19A5,NC_000022.10,NM_015381,NM_015381.6
42845,C22orf34,NC_000022.10,NM_001289922,NM_001289922.2
42846,BRD1,NC_000022.10,NM_001304808,NM_001304808.1
42847,BRD1,NC_000022.10,NM_001304809,NM_001304809.1
42848,ZBED4,NC_000022.10,NM_014838,NM_014838.2
42849,ALG12,NC_000022.10,NM_024105,NM_024105.3
42850,CRELD2,NC_000022.10,NM_001135101,NM_001135101.2
42851,CRELD2,NC_000022.10,NM_024324,NM_024324.4
42852,CRELD2,NC_000022.10,NM_001284318,NM_001284318.1
42853,CRELD2,NC_000022.10,NM_001284317,NM_001284317.1
42854,PIM3,NC_000022.10,NM_001001852,NM_001001852.3
42855,IL17REL,NC_000022.10,NM_001001694,NM_001001694.2
42856,MLC1,NC_000022.10,NM_015166,NM_015166.3
42857,MLC1,NC_000022.10,NM_139202,NM_139202.2
42858,MOV10L1,NC_000022.10,NM_018995,NM_018995.2
42859,MOV10L1,NC_000022.10,NM_001164104,NM_001164104.1
42860,MOV10L1,NC_000022.10,NM_001164105,NM_001164105.1
42861,MOV10L1,NC_000022.10,NM_001164106,NM_001164106.1
42862,PANX2,NC_000022.10,NM_052839,NM_052839.3
42863,PANX2,NC_000022.10,NM_001160300,NM_001160300.1
42864,TRABD,NC_000022.10,NM_025204,NM_025204.3
42865,TRABD,NC_000022.10,NM_001320484,NM_001320484.1
42866,TRABD,NC_000022.10,NM_001320485,NM_001320485.1
42867,TRABD,NC_000022.10,NM_001320487,NM_001320487.1
42868,TRABD,NC_000022.10,NM_001320488,NM_001320488.1
42869,SELENOO,NC_000022.10,NM_031454,NM_031454.1
42870,TUBGCP6,NC_000022.10,NM_020461,NM_020461.3
42871,HDAC10,NC_000022.10,NM_001159286,NM_001159286.1
42872,HDAC10,NC_000022.10,NM_032019,NM_032019.5
42873,MAPK12,NC_000022.10,NM_001303252,NM_001303252.2
42874,MAPK12,NC_000022.10,NM_002969,NM_002969.5
42875,MAPK11,NC_000022.10,NM_002751,NM_002751.6
42876,PLXNB2,NC_000022.10,NM_012401,NM_012401.3
42877,DENND6B,NC_000022.10,NM_001001794,NM_001001794.3
42878,PPP6R2,NC_000022.10,NM_001242899,NM_001242899.1
42879,PPP6R2,NC_000022.10,NM_001242898,NM_001242898.1
42880,PPP6R2,NC_000022.10,NM_001242900,NM_001242900.1
42881,PPP6R2,NC_000022.10,NM_014678,NM_014678.4
42882,SBF1,NC_000022.10,NM_002972,NM_002972.3
42883,ADM2,NC_000022.10,NM_001253845,NM_001253845.1
42884,MIOX,NC_000022.10,NM_017584,NM_017584.5
42885,LMF2,NC_000022.10,NM_033200,NM_033200.2
42886,NCAPH2,NC_000022.10,NM_001185011,NM_001185011.1
42887,NCAPH2,NC_000022.10,NM_152299,NM_152299.3
42888,NCAPH2,NC_000022.10,NM_014551,NM_014551.4
42889,SCO2,NC_000022.10,NM_001169109,NM_001169109.1
42890,SCO2,NC_000022.10,NM_001169110,NM_001169110.1
42891,SCO2,NC_000022.10,NM_005138,NM_005138.2
42892,SCO2,NC_000022.10,NM_001169111,NM_001169111.1
42893,TYMP,NC_000022.10,NM_001953,NM_001953.4
42894,TYMP,NC_000022.10,NM_001257989,NM_001257989.1
42895,TYMP,NC_000022.10,NM_001113755,NM_001113755.2
42896,TYMP,NC_000022.10,NM_001257988,NM_001257988.1
42897,TYMP,NC_000022.10,NM_001113756,NM_001113756.2
42898,ODF3B,NC_000022.10,NM_001014440,NM_001014440.3
42899,KLHDC7B,NC_000022.10,NM_138433,NM_138433.3
42900,SYCE3,NC_000022.10,NM_001123225,NM_001123225.2
42901,CPT1B,NC_000022.10,NM_001145134,NM_001145134.1
42902,CPT1B,NC_000022.10,NM_001145135,NM_001145135.1
42903,CPT1B,NC_000022.10,NM_152245,NM_152245.2
42904,CPT1B,NC_000022.10,NM_152246,NM_152246.2
42905,CPT1B,NC_000022.10,NM_004377,NM_004377.3
42906,CPT1B,NC_000022.10,NM_001145137,NM_001145137.1
42907,CHKB,NC_000022.10,NM_005198,NM_005198.4
42908,MAPK8IP2,NC_000022.10,NM_012324,NM_012324.4
42909,ARSA,NC_000022.10,NM_001085427,NM_001085427.2
42910,ARSA,NC_000022.10,NM_001085428,NM_001085428.2
42911,ARSA,NC_000022.10,NM_001085426,NM_001085426.2
42912,ARSA,NC_000022.10,NM_001085425,NM_001085425.2
42913,ARSA,NC_000022.10,NM_000487,NM_000487.5
42914,SHANK3,NC_000022.10,NM_033517,NM_033517.1
42915,ACR,NC_000022.10,NM_001097,NM_001097.2
42916,RABL2B,NC_000022.10,NM_007081,NM_007081.2
42917,RABL2B,NC_000022.10,NM_001130919,NM_001130919.1
42918,RABL2B,NC_000022.10,NM_001130922,NM_001130922.1
42919,RABL2B,NC_000022.10,NM_001003789,NM_001003789.1
42920,RABL2B,NC_000022.10,NM_001130923,NM_001130923.1
42921,RABL2B,NC_000022.10,NM_001130920,NM_001130920.1
42922,RABL2B,NC_000022.10,NM_001130921,NM_001130921.1
42923,PLCXD1,NC_000023.10,NM_018390,NM_018390.3
42924,GTPBP6,NC_000023.10,NM_012227,NM_012227.3
42925,PPP2R3B,NC_000023.10,NM_013239,NM_013239.4
42926,SHOX,NC_000023.10,NM_006883,NM_006883.2
42927,SHOX,NC_000023.10,NM_000451,NM_000451.3
42928,CRLF2,NC_000023.10,NM_001012288,NM_001012288.2
42929,CRLF2,NC_000023.10,NM_022148,NM_022148.3
42930,CSF2RA,NC_000023.10,NM_006140,NM_006140.4
42931,CSF2RA,NC_000023.10,NM_172246,NM_172246.2
42932,CSF2RA,NC_000023.10,NM_172249,NM_172249.2
42933,CSF2RA,NC_000023.10,NM_001161529,NM_001161529.1
42934,CSF2RA,NC_000023.10,NM_172245,NM_172245.2
42935,CSF2RA,NC_000023.10,NM_001161532,NM_001161532.1
42936,CSF2RA,NC_000023.10,NM_001161531,NM_001161531.1
42937,CSF2RA,NC_000023.10,NM_001161530,NM_001161530.1
42938,CSF2RA,NC_000023.10,NM_172247,NM_172247.2
42939,IL3RA,NC_000023.10,NM_002183,NM_002183.3
42940,IL3RA,NC_000023.10,NM_001267713,NM_001267713.1
42941,SLC25A6,NC_000023.10,NM_001636,NM_001636.3
42942,ASMTL,NC_000023.10,NM_001173473,NM_001173473.1
42943,ASMTL,NC_000023.10,NM_001173474,NM_001173474.1
42944,ASMTL,NC_000023.10,NM_004192,NM_004192.3
42945,P2RY8,NC_000023.10,NM_178129,NM_178129.4
42946,AKAP17A,NC_000023.10,NM_005088,NM_005088.2
42947,ASMT,NC_000023.10,NM_004043,NM_004043.2
42948,ASMT,NC_000023.10,NM_001171038,NM_001171038.1
42949,ASMT,NC_000023.10,NM_001171039,NM_001171039.1
42950,DHRSX,NC_000023.10,NM_145177,NM_145177.2
42951,ZBED1,NC_000023.10,NM_004729,NM_004729.3
42952,ZBED1,NC_000023.10,NM_001171136,NM_001171136.1
42953,ZBED1,NC_000023.10,NM_001171135,NM_001171135.1
42954,CD99,NC_000023.10,NM_002414,NM_002414.4
42955,CD99,NC_000023.10,NM_001321368,NM_001321368.1
42956,CD99,NC_000023.10,NM_001321370,NM_001321370.1
42957,CD99,NC_000023.10,NM_001122898,NM_001122898.2
42958,CD99,NC_000023.10,NM_001321369,NM_001321369.1
42959,CD99,NC_000023.10,NM_001321367,NM_001321367.1
42960,XG,NC_000023.10,NM_001141920,NM_001141920.1
42961,XG,NC_000023.10,NM_001141919,NM_001141919.1
42962,XG,NC_000023.10,NM_175569,NM_175569.2
42963,GYG2,NC_000023.10,NM_003918,NM_003918.2
42964,GYG2,NC_000023.10,NM_001184703,NM_001184703.1
42965,GYG2,NC_000023.10,NM_001079855,NM_001079855.1
42966,GYG2,NC_000023.10,NM_001184702,NM_001184702.1
42967,GYG2,NC_000023.10,NM_001184704,NM_001184704.1
42968,ARSD,NC_000023.10,NM_001669,NM_001669.3
42969,ARSD,NC_000023.10,NM_009589,NM_009589.3
42970,ARSE,NC_000023.10,NM_001282631,NM_001282631.1
42971,ARSE,NC_000023.10,NM_000047,NM_000047.2
42972,ARSE,NC_000023.10,NM_001282628,NM_001282628.1
42973,ARSH,NC_000023.10,NM_001011719,NM_001011719.1
42974,ARSF,NC_000023.10,NM_001201538,NM_001201538.1
42975,ARSF,NC_000023.10,NM_001201539,NM_001201539.1
42976,ARSF,NC_000023.10,NM_004042,NM_004042.4
42977,MXRA5,NC_000023.10,NM_015419,NM_015419.3
42978,PRKX,NC_000023.10,NM_005044,NM_005044.4
42979,NLGN4X,NC_000023.10,NM_181332,NM_181332.2
42980,NLGN4X,NC_000023.10,NM_001282145,NM_001282145.1
42981,NLGN4X,NC_000023.10,NM_020742,NM_020742.3
42982,NLGN4X,NC_000023.10,NM_001282146,NM_001282146.1
42983,VCX3A,NC_000023.10,NM_016379,NM_016379.3
42984,PUDP,NC_000023.10,NM_001178136,NM_001178136.1
42985,PUDP,NC_000023.10,NM_012080,NM_012080.4
42986,PUDP,NC_000023.10,NM_001135565,NM_001135565.1
